locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
b2473,ypfH,0,2593072,2593770,-1,2,0.00407331975560081,699,2,esterase YpfH
b2474,tmcA,0,2593844,2595859,-1,82,0.00354107648725212,2016,5,tRNA(Met) cytidine acetyltransferase
b2475,ypfJ,0,2595874,2596737,-1,140,0.00495049504950495,864,3,uncharacterized protein YpfJ
b2476,purC,0,2596905,2597618,-1,43,0.004,714,2,phosphoribosylaminoimidazole-succinocarboxamide synthase
b2477,bamC,0,2597831,2598865,-1,297,0.00827586206896552,1035,6,outer membrane protein assembly factor BamC
b2478,dapA,0,2598882,2599760,-1,753,0.0194489465153971,879,12,4-hydroxy-tetrahydrodipicolinate synthase
b2479,gcvR,0,2599906,2600478,1,2112,0.00744416873449132,573,3,putative transcriptional regulator GcvR
b2480,bcp,0,2600478,2600948,1,101,0.00604229607250755,471,2,thiol peroxidase
b2481,hyfA,0,2601201,2601818,1,1140,0.00691244239631336,618,3,hydrogenase 4 component A
b2482,hyfB,0,2601818,2603836,1,2780,0.0134275618374558,2019,19,hydrogenase 4 component B
b2483,hyfC,0,2603847,2604794,1,196,0.00602409638554217,948,4,hydrogenase 4 component C
b2484,hyfD,0,2604811,2606250,1,4272,0.0277777777777778,1440,28,hydrogenase 4 component D
b2485,hyfE,0,2606262,2606912,1,675,0.0196936542669584,651,9,hydrogenase 4 component E
b2486,hyfF,0,2606917,2608497,1,2654,0.012646793134598,1581,14,hydrogenase 4 component F
b2487,hyfG,0,2608487,2610154,1,1381,0.0136986301369863,1668,16,hydrogenase 4 catalytic subunit HyfG
b2488,hyfH,0,2610164,2610709,1,397,0.0104166666666667,546,4,hydrogenase 4 component H
b2489,hyfI,0,2610706,2611464,1,455,0.0112570356472795,759,6,hydrogenase 4 catalytic subunit HyfI
b2490,hyfJ,0,2611457,2611870,1,812,0.0172413793103448,414,5,putative hydrogenase 4 assembly protein
b2491,hyfR,0,2611900,2613912,1,1379,0.00992204110559887,2013,14,DNA-binding transcriptional activator HyfR
b2492,focB,0,2613934,2614782,1,1220,0.0134453781512605,849,8,putative formate transporter
b2493,yfgO,0,2614820,2615881,-1,461,0.00806451612903226,1062,6,putative transporter YfgO
b2494,bepA,0,2616094,2617557,1,12,0.00779727095516569,1464,8,beta-barrel assembly-enhancing protease
b2495,yfgD,0,2617578,2617937,1,0,0,360,0,putative oxidoreductase YfgD
b2496,hda,0,2618075,2618776,-1,0,0,702,0,inibitor of reinitiation of DNA replication
b2497,uraA,0,2618871,2620160,-1,1034,0.0121681415929204,1290,11,hypothetical protein
b2498,upp,0,2620246,2620872,-1,152,0.00911161731207289,627,4,uracil phosphoribosyltransferase
b2499,purM,0,2621197,2622234,1,2089,0.0164835164835165,1038,12,phosphoribosylformylglycinamide cyclo-ligase
b2500,purN,0,2622234,2622872,1,19,0.0022271714922049,639,1,phosphoribosylglycinamide formyltransferase 1
b2501,ppk,0,2623044,2625110,1,1006,0.00898410504492052,2067,13,polyphosphate kinase
b2502,ppx,0,2625115,2626656,1,973,0.00740740740740741,1542,8,exopolyphosphatase
b2503,pdeF,0,2626695,2628938,-1,2742,0.017175572519084,2244,27,cyclic di-GMP phosphodiesterase PdeF
b2504,yfgG,0,2629290,2629481,1,771,0.0220588235294118,192,3,protein YfgG
b2505,yfgH,0,2629792,2630310,1,230,0.00821917808219178,519,3,lipoprotein YfgH
b2506,yfgI,0,2630326,2630865,1,262,0.00793650793650794,540,3,nalidixic acid resistance protein YfgI
b2507,guaA,0,2630958,2632535,-1,72,0.00723327305605787,1578,8,GMP synthetase
b2508,guaB,0,2632604,2634070,-1,12,0.00292112950340798,1467,3,inosine 5'-monophosphate dehydrogenase
b2509,xseA,0,2634232,2635602,1,2966,0.0114464099895942,1371,11,exodeoxyribonuclease VII subunit XseA
b2510,yfgJ,0,2635599,2635814,-1,22,0.0131578947368421,216,2,zinc ribbon domain-containing protein YfgJ
b2511,der,0,2635884,2637356,-1,7,0.000968054211035818,1473,1,50S ribosomal subunit stability factor
b2512,bamB,0,2637474,2638652,-1,235,0.0060459492140266,1179,5,outer membrane protein assembly factor BamB
b2513,yfgM,0,2638663,2639283,-1,0,0,621,0,ancillary SecYEG translocon subunit
b2514,hisS,0,2639301,2640575,-1,1,0.00111982082866741,1275,1,histidine--tRNA ligase
b2515,ispG,0,2640686,2641804,-1,1,0.00127388535031847,1119,1,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)
b2516,rodZ,0,2641831,2642844,-1,3,0.00140845070422535,1014,1,transmembrane component of cytoskeleton
b2517,rlmN,0,2643129,2644283,-1,32,0.00618046971569839,1155,5,23S rRNA m(2)A2503 methyltransferase/tRNA m(2)A37 methyltransferase
b2518,ndk,0,2644433,2644864,-1,193,0.00657894736842105,432,2,nucleoside diphosphate kinase
b2519,pbpC,0,2645013,2647325,-1,2497,0.0154225786551511,2313,25,peptidoglycan glycosyltransferase PbpC
b2520,yfhM,0,2647326,2652287,-1,5067,0.0126655152561888,4962,44,alpha2-macroglobulin
b2521,sseA,0,2652494,2653339,1,359,0.0101010101010101,846,6,3-mercaptopyruvate sulfurtransferase
b4440,ryfA,0,2653855,2654158,1,2,0.00934579439252336,304,2,
b2522,sseB,0,2654157,2654933,-1,38,0.0036697247706422,777,2,protein SseB
b2523,pepB,0,2655075,2656358,-1,385,0.00555555555555556,1284,5,aminopeptidase B
b2524,iscX,0,2656536,2656736,-1,0,0,201,0,accessory iron-sulfur cluster assembly protein IscX
b2525,fdx,0,2656748,2657083,-1,1,0.00423728813559322,336,1,reduced ferredoxin
b2526,hscA,0,2657085,2658935,-1,135,0.0015420200462606,1851,2,iron-sulfur cluster biosynthesis chaperone HscA
b2527,hscB,0,2658952,2659467,-1,0,0,516,0,co-chaperone for [Fe-S] cluster biosynthesis
b2528,iscA,0,2659563,2659886,-1,0,0,324,0,iron-sulfur cluster insertion protein IscA
b2529,iscU,0,2659903,2660289,-1,0,0,387,0,scaffold protein for iron-sulfur cluster assembly
b2530,iscS,0,2660317,2661531,-1,20,0.00587544065804935,1215,5,cysteine desulfurase
b2531,iscR,0,2661643,2662131,-1,0,0,489,0,DNA-binding transcriptional dual regulator IscR
b2532,trmJ,0,2662583,2663323,-1,11,0.00192678227360308,741,1,tRNA Cm32/Um32 methyltransferase
b2533,suhB,0,2663442,2664245,1,395,0.00709219858156028,804,4,inositol-phosphate phosphatase
b2534,yfhR,0,2664390,2665244,1,2229,0.0183639398998331,855,11,putative peptidase
b2535,csiE,0,2665435,2666715,1,2371,0.0211817168338907,1281,19,stationary phase inducible protein CsiE
b2536,hcaT,0,2666707,2667846,-1,488,0.0037593984962406,1140,3,putative 3-phenylpropionate transporter
b2537,hcaR,0,2668006,2668896,-1,366,0.0112,891,7,DNA-binding transcriptional dual regulator HcaR
b4706,iroK,0,2668006,2668071,-1,0,0,66,0,protein IroK
b2538,hcaE,0,2669032,2670393,1,2166,0.0335429769392034,1362,32,putative 3-phenylpropionate/cinnamate dioxygenase subunit alpha
b2539,hcaF,0,2670390,2670908,1,636,0.010958904109589,519,4,putative 3-phenylpropionate/cinnamate dioxygenase subunit beta
b2540,hcaC,0,2670908,2671228,1,143,0.0133333333333333,321,3,putative 3-phenylpropionate/cinnamate dioxygenase ferredoxin subunit
b2541,hcaB,0,2671225,2672037,1,363,0.010507880910683,813,6,2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase
b2542,hcaD,0,2672047,2673249,1,1678,0.0130486358244365,1203,11,putative 3-phenylpropionate/cinnamate dioxygenase ferredoxin reductase subunit
b2543,yphA,0,2673346,2673768,1,2115,0.0235690235690236,423,7,putative inner membrane protein
b2544,yphB,0,2673816,2674688,-1,354,0.00978792822185971,873,6,putative aldose 1-epimerase YphB
b2545,yphC,0,2674700,2675761,-1,1027,0.0120967741935484,1062,9,putative zinc-binding dehydrogenase YphC
b2546,yphD,0,2675827,2676825,-1,259,0.00713266761768902,999,5,putative ABC transporter membrane subunit YphD
b2547,yphE,0,2676850,2678361,-1,426,0.00566037735849057,1512,6,putative ABC transporter ATP-binding protein YphE
b2548,yphF,0,2678384,2679367,-1,221,0.00289855072463768,984,2,putative ABC transporter periplasmic binding protein YphF
b2549,yphG,0,2679464,2682745,-1,3121,0.010443864229765,3282,24,DUF5107 domain-containing protein YphG
b2550,yphH,0,2682863,2684056,1,3279,0.0107655502392345,1194,9,putative DNA-binding transcriptional regulator, NAGC-like
b2551,glyA,0,2684254,2685507,-1,154,0.00569476082004556,1254,5,serine hydroxymethyltransferase
b2552,hmp,0,2685835,2687025,1,994,0.00479041916167665,1191,4,nitric oxide dioxygenase
b2553,glnB,0,2687070,2687408,-1,5,0.00836820083682008,339,2,nitrogen regulatory protein PII-1
b2554,glrR,0,2687469,2688803,-1,1030,0.0117647058823529,1335,11,DNA-binding transcriptional activator GlrR
b2555,qseG,0,2688793,2689506,-1,591,0.014,714,7,outer membrane lipoprotein QseG
b2556,glrK,0,2689671,2691098,-1,2351,0.019,1428,19,sensory histidine kinase GlrK
b4441,glmY,0,2691157,2691340,-1,0,0,184,0,
b2557,purL,0,2691656,2695543,-1,2944,0.0102865540044085,3888,28,phosphoribosylformylglycinamide synthetase
b2558,mltF,0,2695801,2697357,1,1568,0.0128322639780018,1557,14,membrane-bound lytic murein transglycosylase F
b2559,tadA,0,2697354,2697857,-1,0,0,504,0,tRNA adenosine(34) deaminase
b2560,pgpC,0,2697915,2698550,-1,195,0.0112107623318386,636,5,phosphatidylglycerophosphatase C
b2561,yfhH,0,2698759,2699607,1,760,0.0100840336134454,849,6,putative DNA-binding transcriptional regulator YfhH
b2562,yfhL,0,2699663,2699923,1,1,0.00546448087431694,261,1,putative 4Fe-4S cluster-containing protein YfhL
b4687,shoB,0,2700117,2700197,-1,0,0,81,0,toxic peptide ShoB
b4608,ohsC,0,2700520,2700596,1,0,0,77,0,
b2563,acpS,0,2700618,2700998,-1,2,0.00374531835205993,381,1,holo-[acyl-carrier-protein] synthase
b2564,pdxJ,0,2700998,2701729,-1,298,0.00389105058365759,732,2,pyridoxine 5'-phosphate synthase
b2565,recO,0,2701741,2702469,-1,1268,0.00782778864970646,729,4,DNA repair protein RecO
b2566,era,0,2702481,2703386,-1,3,0.00314465408805031,906,2,30S ribosomal subunit maturation GTPase Era
b2567,rnc,0,2703383,2704063,-1,0,0,681,0,RNase III
b2568,lepB,0,2704335,2705309,-1,7,0.00292825768667643,975,2,signal peptidase I
b2569,lepA,0,2705325,2707124,-1,2,0.00158730158730159,1800,2,elongation factor 4
b2570,rseC,0,2707322,2707801,-1,311,0.00892857142857143,480,3,protein RseC
b2571,rseB,0,2707798,2708754,-1,366,0.00447093889716841,957,3,anti-sigma factor stabilizing protein RseB
b2572,rseA,0,2708754,2709404,-1,0,0,651,0,anti-sigma factor
b2573,rpoE,0,2709437,2710012,-1,0,0,576,0,RNA polymerase sigma E factor
b4725,rseD,0,2710009,2710164,-1,0,0,156,0,rpoE leader peptide
b2574,nadB,0,2710420,2712042,1,2840,0.0167106420404573,1623,19,L-aspartate oxidase
b2575,yfiC,0,2712027,2712764,-1,448,0.00965250965250965,738,5,tRNA m(6)A37 methyltransferase
b2576,srmB,0,2712896,2714230,1,283,0.00748663101604278,1335,7,ATP-dependent RNA helicase SrmB
b2577,yfiE,0,2714439,2715320,-1,2384,0.0145631067961165,882,9,putative LysR-type DNA-binding transcriptional regulator YfiE
b2578,eamB,0,2715423,2716010,1,242,0.00970873786407767,588,4,cysteine/O-acetylserine exporter EamB
b2579,grcA,0,2716066,2716449,-1,1519,0.0148148148148148,384,4,stress-induced alternate pyruvate formate-lyase subunit
b2580,ung,0,2716754,2717443,1,859,0.0103305785123967,690,5,uracil-DNA glycosylase
b2581,yfiF,0,2717491,2718528,-1,263,0.00549450549450549,1038,4,putative methyltransferase
b2582,trxC,0,2718735,2719154,1,74,0.0136054421768707,420,4,reduced thioredoxin 2
b2583,yfiP,0,2719223,2719921,1,695,0.0183299389002037,699,9,conserved protein YfiP
b2584,patZ,0,2719953,2722613,1,5897,0.010198604401503,2661,19,peptidyl-lysine acetyltransferase
b2585,pssA,0,2722727,2724082,1,463,0.00526315789473684,1356,5,phosphatidylserine synthase
b2586,yfiM,0,2724128,2724451,1,1,0.0043859649122807,324,1,protein YfiM
b2587,kgtP,0,2724448,2725746,-1,649,0.00878155872667398,1299,8,alpha-ketoglutarate:H(+) symporter
b2588,rrfG,0,2726069,2726188,-1,0,0,120,0,
b2589,rrlG,0,2726281,2729184,-1,0,0,2904,0,
b2590,gltW,0,2729369,2729444,-1,0,0,76,0,
b2591,rrsG,0,2729616,2731157,-1,0,0,1542,0,
b2592,clpB,0,2731600,2734173,-1,1516,0.00776914539400666,2574,14,ClpB chaperone
b4609,ryfD,0,2734153,2734295,-1,102,0.0099009900990099,143,1,
b2593,pgeF,0,2734303,2735034,-1,1193,0.0116731517509728,732,6,polyphenol oxidase YfiH
b2594,rluD,0,2735031,2736011,-1,0,0,981,0,23S rRNA pseudouridine(1911/1915/1917) synthase
b2595,bamD,0,2736146,2736883,1,1,0.00193050193050193,738,1,outer membrane protein assembly factor BamD
b2597,raiA,0,2737154,2737495,1,738,0.025,342,6,stationary phase translation inhibitor and ribosome stability factor
b2598,pheL,0,2737599,2737646,1,1,0.0294117647058824,48,1,phe operon leader peptide
b2599,pheA,0,2737745,2738905,1,765,0.00984009840098401,1161,8,fused chorismate mutase/prephenate dehydratase
b2600,tyrA,0,2738948,2740069,-1,875,0.0139949109414758,1122,11,fused chorismate mutase/prephenate dehydrogenase
b2601,aroF,0,2740080,2741150,-1,424,0.0066577896138482,1071,5,3-deoxy-7-phosphoheptulonate synthase, Tyr-sensitive
b2602,yfiL,0,2741360,2741725,1,383,0.0155038759689922,366,4,DUF2799 domain-containing lipoprotein YfiL
b2603,yfiR,0,2741875,2742393,1,118,0.010958904109589,519,4,DUF4154 domain-containing protein YfiR
b2604,dgcN,0,2742383,2743609,1,1212,0.0151338766006985,1227,13,diguanylate cyclase DgcN
b2605,yfiB,0,2743625,2744107,1,1661,0.00884955752212389,483,3,lipoprotein YfiB
b2606,rplS,0,2744183,2744530,-1,0,0,348,0,50S ribosomal subunit protein L19
b2607,trmD,0,2744572,2745339,-1,3,0.00371747211895911,768,2,tRNA m(1)G37 methyltransferase
b2608,rimM,0,2745370,2745918,-1,0,0,549,0,ribosome maturation factor RimM
b2609,rpsP,0,2745937,2746185,-1,5,0.00571428571428571,249,1,30S ribosomal subunit protein S16
b2610,ffh,0,2746434,2747795,-1,4,0.0010482180293501,1362,1,signal recognition particle protein component
b2611,ypjD,0,2747962,2748753,1,468,0.0107913669064748,792,6,cytochrome c assembly family protein
b4461,yfjD,0,2748774,2750060,1,729,0.00998890122086571,1287,9,putative inner membrane protein
b2614,grpE,0,2750115,2750708,-1,0,0,594,0,nucleotide exchange factor GrpE
b2615,nadK,0,2750831,2751709,1,3,0.00324149108589951,879,2,NAD kinase
b2616,recN,0,2751795,2753456,1,107,0.00515463917525773,1662,6,DNA repair protein RecN
b2617,bamE,0,2753605,2753946,1,0,0,342,0,outer membrane protein assembly factor BamE
b2618,yfjF,0,2754008,2754298,-1,100,0.0048780487804878,291,1,putative component of the Rsx system
b2619,ratA,0,2754288,2754764,-1,0,0,477,0,ribosome association toxin RatA
b2620,smpB,0,2754896,2755378,1,0,0,483,0,SsrA-binding protein
b2621,ssrA,0,2755593,2755955,1,0,0,363,0,
b2622,intA,0,2756159,2757400,1,298,0.00689655172413793,1242,6,CP4-57 prophage; integrase
b2623,yfjH,0,2757644,2758600,-1,309,0.0104321907600596,957,7,CP4-57 prophage; protein YfjH
b2624,alpA,0,2758644,2758856,1,0,0,213,0,CP4-57 prophage; DNA-binding transcriptional activator AlpA
b2625,yfjI,0,2758985,2760394,1,886,0.00404858299595142,1410,4,CP4-57 prophage; protein YfjI
b2626,yfjJ,0,2760547,2761173,1,938,0.0159453302961276,627,7,CP4-57 prophage; protein YfjJ
b2627,abpB,0,2761351,2763540,-1,1301,0.00782268578878748,2190,12,CP4-57 prophage; putative helicase YfjK
b2628,abpA,0,2763537,2765153,-1,852,0.00794351279788173,1617,9,CP4-57 prophage; anti-bacteriophage protein
b2629,yfjM,0,2765513,2765776,-1,243,0.0161290322580645,264,3,CP4-57 prophage; protein YfjM
b2630,rnlA,0,2765918,2766991,1,2170,0.00930851063829787,1074,7,CP4-57 prophage; RNase LS, toxin of the RnlAB toxin-antitoxin system
b2631,rnlB,0,2766984,2767355,1,0,0,372,0,CP4-57 prophage; antitoxin RnlB
b2632,yfjP,0,2767710,2768573,1,476,0.0099009900990099,864,6,CP4-57 prophage; putative GTP-binding protein YfjP
b2633,yfjQ,0,2768665,2769486,1,1393,0.015625,822,9,CP4-57 prophage; protein YfjQ
b2634,yfjR,0,2769703,2770404,1,1380,0.00609756097560976,702,3,CP4-57 prophage; putative DNA-binding transcriptional regulator
b2635,ypjK,0,2770445,2770681,1,474,0.0179640718562874,237,3,CP4-57 prophage; uncharacterized protein YpjK
b2636,yfjS,0,2770681,2771124,1,751,0.0192307692307692,444,6,CP4-57 prophage; inner membrane lipoprotein YfjS
b2637,yfjT,0,2771148,2771615,1,896,0.0152439024390244,468,5,CP4-57 prophage; uncharacterized protein YfjT
b2638,yfjU,0,2771840,2772154,-1,831,0.0180995475113122,315,4,CP4-57 prophage; ArsC family protein YfjU
b2641,yfjV,0,2772167,2773182,-1,945,0.0098314606741573,1016,7,pseudogene
b2642,yfjW,0,2773318,2775021,1,327,0.00251256281407035,1704,3,CP4-57 prophage; uncharacterized protein YfjW
b4644,ypjI,0,2775545,2775816,1,188,0.015625,272,3,pseudogene
b2643,yfjX,0,2775919,2776377,1,829,0.0123839009287926,459,4,CP4-57 prophage; putative antirestriction protein
b2644,yfjY,0,2776386,2776868,1,470,0.0117994100294985,483,4,CP4-57 prophage; RadC-like JAB domain-containing protein YfjY
b4548,ypjJ,0,2776877,2777077,1,3,0.00709219858156028,201,1,CP4-57 prophage; DUF987 domain-containing protein YpjJ
b2645,yfjZ,0,2777115,2777432,1,247,0.0178571428571429,318,4,CP4-57 prophage; putative antitoxin of the YpjF-YfjZ toxin-antitoxin system
b2646,ypjF,0,2777453,2777782,1,248,0.0172413793103448,330,4,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system
b4645,psaA,0,2777972,2777985,1,0,0,14,0,pseudogene
b2647,ypjA,0,2778146,2782726,-1,6663,0.00966635484876832,4581,31,adhesin-like autotransporter YpjA
b2648,pinH,0,2783065,2783304,-1,1,0.00595238095238095,240,1,pseudogene
b2649,ypjB,0,2783638,2784429,-1,36,0.00179856115107914,792,1,DUF5508 domain-containing protein YpjB
b2650,ypjC,0,2784529,2785011,-1,294,0.00589970501474926,483,2,DUF5507 domain-containing protein YpjC
b2652,ileY,0,2785762,2785837,-1,0,0,76,0,
b4462,ygaQ,0,2786397,2788649,1,386,0.00633312222925903,2253,10,pseudogene
b2659,csiD,0,2788985,2789962,1,922,0.00728862973760933,978,5,PF08943 family protein CsiD
b2660,lhgO,0,2789982,2791250,1,283,0.0078740157480315,1269,7,L-2-hydroxyglutarate oxidase
b2661,gabD,0,2791273,2792721,1,758,0.00689655172413793,1449,7,NADP(+)-dependent succinate-semialdehyde dehydrogenase
b2662,gabT,0,2792735,2794015,1,15,0.00445930880713489,1281,4,4-aminobutyrate aminotransferase GabT
b2663,gabP,0,2794253,2795653,1,901,0.018348623853211,1401,18,4-aminobutyrate:H(+) symporter
b2664,csiR,0,2795674,2796336,1,105,0.0021505376344086,663,1,DNA-binding transcriptional repressor CsiR
b2665,kbp,0,2796337,2796786,-1,354,0.00949367088607595,450,3,K(+) binding protein
b2666,yqaE,0,2796870,2797028,-1,68,0.0176991150442478,159,2,Pmp3 family protein
b2667,ygaV,0,2797211,2797510,1,84,0.00476190476190476,300,1,putative DNA-binding transcriptional regulator YgaV
b2668,ygaP,0,2797520,2798044,1,341,0.010840108401084,525,4,thiosulfate sulfurtransferase YgaP
b2669,stpA,0,2798091,2798495,-1,22,0.0105263157894737,405,3,DNA-binding transcriptional repressor StpA with RNA chaperone activity
b2670,alaE,0,2799164,2799613,1,425,0.0126582278481013,450,4,L-alanine exporter
b2671,ygaC,0,2799650,2799994,-1,1806,0.0246913580246914,345,6,protein YgaC
b2672,ygaM,0,2800146,2800475,1,0,0,330,0,DUF883 domain-containing protein YgaM
b2673,nrdH,0,2800723,2800968,1,1,0.00574712643678161,246,1,glutaredoxin-like protein
b2674,nrdI,0,2800965,2801375,1,1023,0.0069204152249135,411,2,dimanganese-tyrosyl radical cofactor maintenance flavodoxin NrdI
b2675,nrdE,0,2801348,2803492,1,3478,0.0159680638722555,2145,24,ribonucleoside-diphosphate reductase 2 subunit alpha
b2676,nrdF,0,2803502,2804461,1,380,0.00744047619047619,960,5,ribonucleoside-diphosphate reductase 2 subunit beta
b2677,proV,0,2804815,2806017,1,3880,0.00474495848161329,1203,4,glycine betaine ABC transporter ATP binding subunit ProV
b2678,proW,0,2806010,2807074,1,1098,0.0120481927710843,1065,9,glycine betaine ABC transporter membrane subunit ProW
b2679,proX,0,2807132,2808124,1,1134,0.00717360114777618,993,5,glycine betaine ABC transporter periplasmic binding protein ProX
b2681,ygaY,0,2808316,2809493,1,1261,0.0121065375302663,1178,10,pseudogene
b2682,ygaZ,0,2809617,2810354,1,34,0.00386100386100386,738,2,L-valine exporter subunit YgaZ
b2683,ygaH,0,2810344,2810679,1,0,0,336,0,L-valine exporter subunit YgaH
b2684,mprA,0,2810770,2811300,1,0,0,531,0,DNA-binding transcriptional repressor MprA
b2685,emrA,0,2811427,2812599,1,1407,0.00972053462940462,1173,8,multidrug efflux pump membrane fusion protein EmrA
b2686,emrB,0,2812616,2814154,1,285,0.00741427247451344,1539,8,multidrug efflux pump membrane subunit EmrB
b2687,luxS,0,2814218,2814733,-1,128,0.0110497237569061,516,4,S-ribosylhomocysteine lyase
b4442,micA,0,2814802,2814873,1,6,0.0192307692307692,72,1,
b2688,gshA,0,2814883,2816439,-1,197,0.0073327222731439,1557,8,glutamate--cysteine ligase
